id	parent_id
2886505	2904977
2897196	2904977
2917728	2904977
2897759	2904977
2912069	2904977
2913377	2912069
2900116	2912069
2909948	2912069
2891824	2904977
2909029	2904977
2914441	2904977
2893369	2904977
2907968	2904977
2916173	2904977
2905760	2904977
2909082	2904977
2909319	2904977
2894797	2904977
2911424	2904977
2892779	2911424
2893119	2911424
2898956	2904977
2916045	2904977
2897931	2904977
2919878	2904977
2891965	2904977
2891900	2891965
2900425	2891965
2914624	2904977
2888421	2904977
2894175	2904977
2909897	2904977
2903466	2904977
2905772	2904977
2919916	2904977
2896672	2904977
2892685	2904977
2891120	2892685
2907133	2892685
2886846	2904977
2904162	2904977
2887488	2904977
2905373	2904977
2914201	2904977
2889380	2904977
2892140	2904977
2909168	2904977
2920242	2904977
2908173	2904977
2896913	2908173
2912340	2908173
2921221	2904977
2891348	2904977
2907741	2904977
2886305	2904977
2909662	2904977
2906960	2904977
2910804	2904977
2900223	2904977
2905717	2904977
2893487	2904977
2895879	2893487
2887410	2893487
2911261	2904977
2890924	2904977
2887471	2904977
2890868	51336112
2912120	2890868
2914119	2912120
2897018	2912120
2913406	51336112
2887870	2913406
2900541	2913406
2904676	2900541
2905646	2900541
2907700	2913406
2892008	2913406
2899250	51336112
2919247	2899250
2902385	2899250
2920800	51336112
2896493	2920800
2906193	2896493
2910540	51336112
2920481	2910540
2908829	2910540
2890278	2910540
2901998	2910540
2904985	51336112
2912193	2904985
2907856	51336112
2896771	2907856
2896659	2907856
2890124	2907856
2913800	2907856
2897099	51336112
2919830	2897099
2890354	2897099
2907831	2897099
2907154	51336112
2911012	2907154
2920389	51336112
2889899	2920389
2910161	51336112
2907631	2910161
2895853	2910161
2886857	2910161
2903891	2910161
2890809	2910161
2886198	2910161
2908942	2910161
2908712	2910161
2906728	2910161
2911947	2910161
2894617	2910161
2914252	2910161
2917333	2910161
2910001	2910161
2899861	2910161
2916632	2910161
2917497	2910161
2895998	2910161
2886511	2910161
2895440	2910161
2913379	2910161
2897308	2910161
2902954	2910161
2892411	2910161
2900203	2910161
2889999	2910161
2898511	2910161
2905312	2910161
2905937	2910161
2899873	2910161
2909702	2910161
2907658	2910161
2911933	2910161
2891764	2910161
2905084	2910161
2911294	2910161
2901691	2910161
2889653	2910161
2890758	2910161
2897623	2910161
2887989	2910161
2902842	2910161
2912420	2910161
2902864	2910161
2898531	2910161
2916471	2910161
2905589	2910161
2917863	2910161
2903376	2910161
2886894	2910161
2920262	2910161
2919659	2920262
2891349	2920262
2899133	2920262
2887715	2910161
2904385	2887715
2896516	2887715
2902759	2910161
2907039	2910161
2902028	2910161
2912072	2910161
2886635	2910161
2913824	2910161
2892122	2910161
2918394	2910161
2887492	2910161
2893736	2910161
2915918	2910161
2898605	2910161
2887708	2910161
2908087	2910161
2892506	2910161
2907661	2910161
2915041	2910161
2920382	51336112
2915032	2920382
2906668	51336112
2914215	2906668
2906546	2906668
2886373	2906668
2908422	2906668
2902086	2906668
2915849	2906668
2897598	2915849
2908680	2915849
2887287	2906668
2912885	51336112
2902394	2912885
2886640	2912885
2905507	51336112
2894263	2905507
2918596	2905507
2915791	2905507
2891440	51336112
2914392	2891440
2899394	2891440
2909234	2899394
2890887	2899394
2900237	2891440
2892224	2891440
2898223	2892224
2897658	2892224
2898533	2891440
2913596	2891440
2909494	2891440
2904877	2891440
2903247	2891440
2908741	2891440
2893731	51336112
2886116	2893731
2901266	2893731
2915120	2893731
2896297	2893731
51299912	51336112
51299910	51299912
2905141	51299912
2917891	2905141
2889336	51336112
2908064	2889336
2920944	2889336
2886045	2889336
7747357	51336112
2887552	7747357
2912583	7747357
2903516	7747357
2898628	7747357
2912716	7747357
2891835	7747357
7746707	7747357
2915801	7747357
2900442	7747357
2912030	7747357
2901668	7747357
2906948	2901668
2891497	2901668
2904955	7747357
2909278	7747357
2894318	7747357
2891469	7747357
7747353	7747357
2898498	7747357
2912160	51336112
2886128	2912160
2896633	2912160
2910150	2896633
7749875	51336112
7747999	7749875
7749246	7749875
7748621	7749246
7749250	7749246
7749881	7749875
2887200	7749875
51291224	51336112
2891641	51291224
51291223	51291224
2909384	51336112
2896232	2909384
2887652	2909384
51291241	51336112
2917006	51291241
2909164	51291241
2896332	51291241
2898685	51291241
2907704	51291241
2892245	51291241
2891090	51291241
2902145	51291241
2888016	51291241
2907446	51291241
2904017	2907446
2886364	51291241
2900096	51291241
2915528	51291241
2917937	51291241
2914620	2917937
2901334	2917937
2919757	51291241
2909735	51291241
51291240	51291241
2920041	51291241
2914106	51291241
2906266	51291241
2893906	51291241
2897595	51291241
2909214	51291241
2907292	51291241
51291247	51336112
51291250	51291247
7750508	51291247
2896107	51336112
2887672	2896107
2901490	51336112
2894367	2901490
2917545	51336112
2917454	2917545
2920273	2917545
2888670	51336112
2889923	2888670
2910350	2888670
2910877	51336112
2893018	2910877
2890368	2910877
2906347	2910877
2886444	2906347
2892970	2906347
2895180	2910877
2887336	2910877
2897602	2910877
2916026	2910877
2894776	2910877
2909038	2910877
2893989	2910877
2896194	2910877
2898704	51336112
2920214	2898704
2915427	2898704
2919044	2898704
2901515	2898704
2916276	2898704
2908301	2898704
2891561	2898704
2918134	2898704
2886529	2898704
2892636	2898704
2894351	2898704
2891692	51336112
2901625	2891692
2888025	51336112
2890415	2888025
2899334	2888025
2911308	2888025
2886545	51336112
2903986	2886545
2891712	51336112
2893693	2891712
2915932	2891712
2915298	2891712
2907705	51336112
2904898	2907705
2915629	2907705
2909405	51336112
2906173	2909405
2911780	51336112
2901878	2911780
2919431	2911780
2888034	2911780
2905528	2911780
2893243	2911780
2907692	2911780
2913544	2911780
2896978	2911780
2919645	2911780
2917667	2911780
2914400	2911780
2907057	51336112
2898194	2907057
2915319	2907057
2911804	2915319
2890839	2915319
2898671	2907057
2891708	2907057
2904473	2891708
2908722	2891708
2899356	2907057
2886171	2907057
2909318	51336112
2899708	2909318
2912620	2909318
2902751	51336112
2916817	2902751
2907785	51336112
2889301	2907785
2912325	2907785
2899303	2907785
2918837	2907785
2895823	51336112
2915272	2895823
2886188	51336112
2898094	2886188
2894781	2886188
2908440	2886188
2905737	2886188
2888201	2886188
2914046	51336112
2919568	2914046
2902496	51336112
2912973	2902496
2888335	51336112
2918083	2888335
2909801	2888335
2913891	2888335
2895389	2888335
2901665	51336112
2914204	2901665
6734019	51336112
2904674	6734019
2896960	6734019
2892076	6734019
2913931	6734019
2907167	6734019
2902291	6734019
2894525	6734019
2890081	6734019
2904609	6734019
2917950	6734019
2887456	6734019
2895432	6734019
2890888	6734019
2907738	6734019
2894024	6734019
2905974	6734019
2894118	6734019
2907584	6734019
2896579	6734019
2909511	6734019
2886853	6734019
2897427	6734019
2916820	6734019
2910995	6734019
2891281	6734019
2894918	6734019
6734013	6734019
2916899	6734013
2896056	6734019
2905235	6734019
2886436	6734019
2900295	6734019
2912544	6734019
2912799	6734019
2906200	6734019
2913997	6734019
2898246	6734019
2888892	51336112
2905880	2888892
2916620	2888892
2912346	2888892
2897056	2888892
2901362	2888892
2912138	2888892
2908182	2912138
2916518	2912138
2891168	2912138
2905357	2888892
2892595	2888892
4874931	51336112
2901294	4874931
2896009	4874931
2912370	4874931
2909052	4874931
2903245	4874931
2918710	4874931
2915982	4874931
2896784	4874931
2888533	4874931
51303896	51336112
2890425	51303896
2887457	51303896
2893136	51303896
2909540	51303896
2907748	51303896
2908242	51303896
2893192	51303896
2907002	51303896
2891751	51303896
2893111	51303896
51291262	51303896
2921266	51303896
2901024	51303896
2901759	51303896
2900700	51303896
2916503	51303896
2904055	51303896
2920975	2904055
2893974	2904055
2910617	51303896
2899120	51303896
2901103	51303896
2888272	51303896
2917310	51303896
2892089	51303896
2910876	51303896
2904233	51303896
2887746	51303896
2909368	51303896
2898435	51303896
2892423	51303896
2905398	51303896
2897144	51303896
2912547	51303896
2894106	51303896
2899380	51303896
2889218	51303896
2888450	51303896
2907431	51303896
2920729	51303896
2910825	51303896
2897125	51303896
2891153	51303896
51291266	51303896
51291265	51291266
2914534	51303896
2886168	51303896
2914394	51303896
2896436	51303896
51291270	51303896
51303892	51303896
2892861	51336112
2902612	2892861
2913995	2892861
2910633	2892861
2917400	2892861
2917737	2892861
7759853	51336112
7755442	7759853
7754814	7755442
7753260	7755442
7755445	7755442
7756074	7759853
7756699	7759853
7757335	7759853
7758593	7759853
7758594	7758593
2903315	7759853
7759231	7759853
7759863	7759853
7924178	51336112
7924177	7924178
7924175	7924177
7764363	7924177
7764998	7924177
7766246	51336112
7766247	7766246
2903811	51336112
2919078	2903811
2900789	51336112
2911466	2900789
2901229	2911466
2897433	2911466
51291298	51336112
51291297	51291298
2886672	51291298
51291310	51291298
2908495	51291298
2889941	51291298
2910800	51291298
2886240	51291298
2892404	51291298
2897339	51291298
2908912	51291298
2916180	51291298
2917369	51291298
2908058	51291298
2907904	51291298
2903283	51291298
2905441	2903283
2903937	51291298
2895207	51291298
2914293	51291298
2912327	51336112
2918964	2912327
2910576	2918964
2889901	2918964
2902900	2912327
2910501	2912327
2901645	2912327
2900176	2912327
2896150	2900176
2898076	2900176
2910214	2912327
2915820	2912327
2916334	51336112
2905820	2916334
2905932	2916334
2919697	2916334
2916587	2916334
2906008	2916334
2892781	2916334
2899108	2916334
2897432	2916334
2918829	2916334
2899329	2916334
2910083	2916334
2910757	2916334
2911644	2916334
2893185	2916334
2907407	2893185
2920510	2893185
2903792	51336112
2906711	2903792
2907716	2906711
2921032	2906711
2921246	2903792
2911051	2903792
2915280	2911051
2899357	2903792
2901045	2903792
2910388	2903792
7781027	51336112
2902000	7781027
2904956	7781027
2897406	7781027
2891559	51336112
2917466	2891559
2908494	51336112
2890142	51336112
2905485	2890142
2886620	2890142
2895059	51336112
2889261	2895059
2914884	51336112
2891310	2914884
2912742	2914884
2919414	2914884
2896789	2914884
2908104	2914884
2893662	2914884
2903918	2914884
2904459	2914884
2888022	2914884
2886316	2914884
2889745	2914884
2913674	2914884
2905368	2914884
2899686	2914884
2904172	2914884
2896374	2914884
2896595	51336112
2903181	2896595
2919845	2896595
2907758	2896595
2919050	2896595
2887400	2896595
2917503	2896595
2905731	51336112
2899865	2905731
2910889	2905731
2886431	2905731
2896076	2905731
2888433	51336112
2915245	2888433
2910794	2915245
51336111	51336112
2913679	51336111
2894342	51336111
2920260	2894342
2891600	51336111
2898838	51336111
2891863	51336111
2899761	51336111
2898501	51336111
2899501	51336111
2894709	51336111
2900310	51336111
2906406	51336111
2903494	51336111
2888971	51336111
2904926	51336111
2896574	51336111
2889922	51336111
2915607	51336111
2904310	51336111
2895589	51336111
7766887	51336111
2908171	51336111
2911287	51336111
51336105	51336111
2912696	51336111
2919792	51336111
2914244	51336111
2897926	51336111
2913561	51336111
2914848	51336111
2911493	51336111
2886157	51336111
2919328	51336111
2897762	51336111
2897760	51336111
2916516	51336111
2911765	51336111
2919597	51336111
2887210	51336111
2894933	51336111
2896052	51336111
2907438	51336111
2916680	51336111
2902817	51336111
7767601	51336111
2911071	51336111
2892161	51336111
2919970	51336111
2904826	51336111
2903622	51336111
2891008	51336111
2913272	51336111
2892232	51336111
2896834	51336111
2898495	51336111
2900475	51336111
2888948	51336111
2917097	51336111
2906283	51336111
2904677	51336111
2891867	51336111
2888071	51336111
2892020	51336111
2915567	51336111
51291334	51336111
2907946	51336111
2888950	51336111
2902074	51336111
2904029	51336111
2899972	51336111
2908141	51336111
2909837	51336111
2890250	51336111
2902877	51336111
2906185	51336111
2897316	51336111
2891808	51336111
2889029	51336111
2893841	51336111
2909901	51336111
2917439	51336111
2889158	51336111
2887389	51336112
2911573	2887389
2887692	2887389
2905720	2887389
51300107	51336112
2906494	51300107
2893356	51300107
2892656	51300107
2889035	51300107
2900506	51300107
2915329	51300107
2903584	51300107
2905778	51300107
2895620	51300107
2889990	51300107
2915984	51300107
2917321	51300107
2898195	51300107
2914703	51300107
2914319	51300107
2891936	51300107
2903952	51300107
2920889	51300107
2903613	51300107
2888164	51300107
2911716	51300107
2895226	2911716
2887913	2911716
2918790	51300107
2891063	51300107
2898433	51300107
2889473	51300107
2887022	51300107
2900842	51300107
2916712	51300107
2921086	51300107
2920065	51300107
2916135	2920065
2892856	2920065
2898905	51300107
2889221	51300107
2897583	51300107
2919360	2897583
2913694	2897583
2888285	51300107
2907859	51300107
2900632	2907859
2892987	2907859
2909439	51300107
51291340	51300107
2902634	51300107
2901557	2902634
2893044	2902634
2907243	51300107
2921058	51300107
2913050	51300107
2919238	51300107
2919011	51300107
2898425	51300107
2901792	51300107
2896624	51300107
2892941	51300107
2916576	51300107
2915303	51300107
51300106	51300107
2912765	51300107
2889705	51300107
2910208	51336112
2895499	2910208
2895094	2910208
2909761	2910208
2911997	2910208
2905641	2910208
2891895	2910208
7768326	51336112
2918423	7768326
2912512	7768326
2887049	7768326
2906589	7768326
7768322	7768326
2896671	51336112
2892585	2896671
51291623	51336112
2897054	51291623
2910016	51291623
2889752	51291623
2888343	51291623
2919262	51291623
2920008	51291623
2889240	51291623
2912103	51291623
2893778	51291623
2918823	51291623
2896022	51336112
2903485	2896022
2895681	2903485
2909396	51336112
2897537	2909396
2911312	2909396
2894676	51336112
2920791	2894676
2920411	51336112
2898090	2920411
2909194	2920411
2905382	2920411
2910257	51336112
2893465	2910257
2900236	2910257
2895199	2910257
2899170	2910257
2918590	2910257
2903303	2910257
2896962	2910257
51291351	51336112
51291360	51291351
2886242	51336112
2900323	2886242
2915800	51336112
2900200	2915800
2890823	2900200
2917659	2900200
2891172	51336112
2898268	51336112
2906020	2898268
2899564	2898268
2889458	2898268
2898713	2889458
2891042	2889458
2920967	51336112
2887575	2920967
2909750	2920967
51300200	51336112
2914202	51300200
51300199	51300200
2905920	51300200
2902783	51300200
2918257	51336112
2886533	2918257
2899269	51336112
2905130	2899269
2907479	2899269
2906923	2899269
2896173	2899269
2890329	51336112
2912755	2890329
2898031	51336112
2888359	2898031
2890941	2898031
51291361	51336112
2896723	51291361
2909306	51291361
2894434	51291361
51291363	51291361
2887615	51291361
2906152	51291361
2887724	51291361
2916406	51291361
2896157	51291361
2887018	51336112
2911250	2887018
2893071	2887018
2900977	51336112
2914792	2900977
2895414	2900977
2904205	2895414
2899877	2900977
2894251	51336112
2896989	2894251
2914002	2894251
2910373	2894251
2887986	2910373
2895510	2910373
2921301	51336112
2898631	2921301
2911422	2898631
2905343	51336112
2920993	2905343
2916556	51336112
2888862	2916556
2904403	2916556
2908095	2916556
2905172	2916556
2905292	2916556
2897301	51336112
2914867	2897301
2888301	2897301
2914891	2897301
2917791	2914891
2904483	2914891
2901852	2914891
2890631	2897301
2894443	2897301
2898023	2897301
2915936	2897301
2889678	2897301
2911594	2897301
2907498	2897301
2894526	2907498
2907491	2907498
2918720	2897301
2890659	2897301
2902735	51336112
2920285	2902735
2902226	2902735
2914498	2902735
2888422	2902735
2921069	2902735
2894387	2902735
2890297	2902735
2913134	2902735
2902956	2902735
2906587	2902735
2903356	2902735
2903712	2902735
2892674	51336112
2906161	2892674
2919655	51336112
2888070	2919655
51291366	51336112
51291365	51291366
51291368	51291365
51291370	51291365
51291372	51291365
2889736	51291366
2908599	51291366
2897262	51291366
2902915	2897262
2906843	2897262
2900736	51291366
2894599	51291366
2893955	51291366
2919217	51291366
2901906	51291366
2903692	51291366
2906440	51291366
2908606	51291366
2902066	51291366
2915403	51291366
2911741	2915403
2915155	2915403
2894098	2915403
2887060	51291366
2913173	51291366
2918436	51291366
2893410	51291366
2913646	51291366
2906398	2913646
2915754	2913646
2918758	51291366
51291392	51291366
51291396	51291392
51291394	51291392
2889061	51291366
51291374	51291366
2915482	51336112
2917995	2915482
51300249	51336112
51300248	51300249
2909529	51336112
2903696	2909529
2911695	2909529
2914789	51336112
2902533	2914789
7925429	51336112
7769599	7925429
51291402	51336112
51291401	51291402
2914412	51336112
2891908	2914412
2892882	2914412
2907812	2914412
2901962	2914412
2917698	2914412
2900815	2914412
2913630	51336112
2892193	2913630
2903751	2913630
7770240	51336112
2887951	7770240
2901550	7770240
2892858	7770240
2886745	7770240
2919175	7770240
2900108	7770240
2912709	2900108
2891558	2900108
7770235	7770240
2914619	7770240
2898510	51336112
2900974	2898510
2907357	51336112
2916995	2907357
2886115	51336112
2905083	2886115
2901597	2905083
2904138	2905083
2894921	2904138
2919817	2904138
2910762	2905083
2892372	51336112
2892944	2892372
2899523	51336112
2893430	2899523
2891550	2899523
2914432	51336112
2908491	2914432
2894965	2914432
2890917	2914432
2918216	2914432
2888624	2914432
2897948	2914432
2901587	2914432
2900661	2914432
2895362	2914432
2886802	2914432
2899047	2914432
2888364	2914432
2916541	2914432
2914234	2914432
2920397	2914432
2899000	2914432
2916814	51336112
2920252	2916814
2911425	51336112
2916956	2911425
2915058	2916956
2888535	2916956
2895272	2911425
2911443	2895272
2886472	2895272
2893732	51336112
2900806	2893732
2913355	51336112
2918459	2913355
51291349	51336112
2908846	51291349
2904818	51291349
2916210	51291349
2914863	51291349
2906402	51336112
2909276	2906402
9364386	51336112
2900362	9364386
2898123	51336112
2895037	2898123
8500978	51336112
8500974	8500978
2893434	51336112
2908344	2893434
2909304	51336112
2898008	2909304
2909266	2909304
2895894	2909304
2887162	2909304
2894705	2909304
2920742	2909304
2900389	2909304
2908705	51336112
2897289	2908705
51291411	51336112
51291410	51291411
2902821	51291411
2899961	51291411
2918774	51291411
2899836	51291411
2892454	51291411
2902981	51291411
2893709	51336112
2886632	2893709
2911007	51336112
2890133	2911007
7770914	51336112
2902471	7770914
2899328	7770914
7770909	7770914
2914958	7770914
2912202	7770914
51250065	51336112
2920425	51250065
2899039	51250065
2892510	51250065
2899521	51250065
51250057	51250065
2913543	51250065
2897381	51336112
2920450	2897381
2909602	2897381
2915674	51336112
2891842	2915674
51291627	51336112
2897650	51291627
2905645	51291627
2887927	51291627
2905473	51291627
2902904	51291627
2907570	51291627
2913701	51291627
2897459	51291627
2915675	2897459
2921180	2897459
2907549	51291627
2892007	51291627
2887080	51291627
2891671	51291627
2906349	51291627
2915836	51291627
2920036	51291627
2910570	51291627
2887212	51291627
2909074	51291627
2920378	51291627
2911148	51291627
2913177	51291627
2915086	51291627
2890604	51291627
2903504	51291627
2918777	51291627
2907507	2918777
2905017	2918777
2912431	51291627
2912852	51291627
2909269	51291627
2915162	51291627
2919315	2915162
2893459	2915162
2903626	51291627
2889177	51291627
51291628	51291627
2890533	51291627
2895707	51336112
2903948	2895707
2891932	2903948
2904468	2903948
2898224	2895707
2900382	51336112
2907985	2900382
2917846	51336112
2919990	2917846
2909817	2917846
7771555	51336112
2915900	7771555
2908329	7771555
2908370	7771555
2900144	7771555
2902959	7771555
2906058	7771555
2901954	7771555
2904005	7771555
2903157	7771555
2913589	7771555
2909152	7771555
2903073	7771555
2907256	7771555
2894996	7771555
2887839	7771555
2889225	7771555
2915665	7771555
2898913	7771555
2907204	7771555
2904663	7771555
7771551	7771555
2904840	7771555
51291417	51336112
51291416	51291417
2907869	51291417
2902672	51291417
2893303	51291417
2888864	51291417
2901196	51291417
2886577	51291417
2893348	51291417
2896717	51291417
2895581	51291417
2908197	51291417
2891224	51291417
2902131	51291417
2886818	51291417
2902319	51291417
2907939	51291417
2893807	51291417
2897755	51291417
2910238	51291417
2903424	51291417
2888941	51291417
2915653	51336112
2892299	2915653
2896282	2892299
2903990	2915653
2891846	51336112
2901104	2891846
2914516	2901104
2905377	2901104
2911098	51336112
2916879	2911098
2904601	2916879
2895937	2911098
2893726	2911098
51291423	51336112
51291422	51291423
2910497	51291423
2912780	51291423
2902953	2912780
2891382	2912780
2886869	51291423
51291425	51291423
2908723	51291423
2894969	51291423
2895519	51291423
2919224	51336112
2911883	2919224
2892098	51336112
2890418	2892098
2898051	2892098
2893273	2898051
2902642	2892098
8760439	51336112
2901931	8760439
2888352	8760439
2887216	51336112
2894319	2887216
2914872	2887216
2893481	2887216
2907830	51336112
2905242	2907830
2900083	51336112
2920472	2900083
2921249	2900083
2890117	51336112
2919632	2890117
2889553	2890117
2895934	2890117
7782973	51336112
2888751	7782973
2918826	7782973
2901115	7782973
2908237	7782973
2898280	7782973
2903028	7782973
2894001	7782973
2901377	7782973
2894947	7782973
2906900	7782973
2886517	7782973
2892825	7782973
2907505	7782973
2886180	7782973
2886489	7782973
2899988	7782973
2906073	7782973
2916502	7782973
2903895	7782973
2901492	7782973
2916542	7782973
2904135	7782973
2889596	7782973
2914796	7782973
2888308	7782973
2887843	7782973
2890413	2887843
2898469	2887843
2910516	7782973
2908559	7782973
2887698	7782973
2902354	7782973
2911536	7782973
2887009	2911536
2887671	2911536
2906016	7782973
2911146	7782973
2886653	7782973
2893890	7782973
2895235	7782973
2902965	7782973
2887980	7782973
2886767	7782973
2916359	7782973
2905416	7782973
2902063	7782973
2896902	2902063
2894920	2902063
2915173	7782973
2918496	7782973
2911955	7782973
2909704	7782973
2888901	7782973
2901323	7782973
2902600	2901323
2914521	2901323
2910084	2901323
2920577	7782973
2908639	7782973
2886348	7782973
2899843	51336112
2888418	2899843
51291431	51336112
2887319	51291431
2917062	51291431
51291433	51291431
2915124	51291433
7772838	51291431
2914852	51291431
2888986	51291431
2908940	51336112
2901522	2908940
2906770	51336112
2915619	2906770
2916882	51336112
2903213	2916882
2910765	51336112
2906550	2910765
2918099	51336112
2907861	2918099
2888026	2918099
2911234	51336112
2918755	2911234
2892466	2911234
2908684	2892466
2907818	2892466
2901088	2911234
2887687	2911234
51291446	51336112
51291445	51291446
2889416	51336112
2895420	2889416
2888412	2889416
2893771	2889416
2903286	2889416
2911866	2889416
2898440	2889416
2900085	2889416
2913430	2889416
2898230	2889416
2889321	2889416
2904103	2889416
2907603	2889416
2902473	51336112
2894159	2902473
2915268	2902473
2899863	51336112
2886801	2899863
2908714	2899863
4065932	51336112
2899072	4065932
2896674	4065932
2891513	4065932
2910905	4065932
2912296	4065932
2900814	4065932
2896975	4065932
2911088	4065932
2913002	4065932
2893825	4065932
2916034	4065932
2909819	4065932
2902573	4065932
4059081	4065932
2915732	4065932
2915958	4065932
2887798	4065932
2904669	4065932
2920029	4065932
2918498	4065932
2886204	4065932
2910659	4065932
2911734	4065932
2912317	4065932
2892855	4065932
2892414	4065932
2920857	4065932
2892871	4065932
2898395	4065932
2911607	4065932
2892557	4065932
2903384	4065932
2903032	2903384
2891990	2903384
2915864	4065932
2901469	4065932
2890826	4065932
2915685	4065932
2890732	4065932
2920835	4065932
2893169	4065932
2891562	4065932
2893564	4065932
7773478	51336112
2891771	7773478
7773473	7773478
2894192	51336112
2906812	2894192
2890854	2894192
2914310	51336112
2908713	2914310
2908613	51336112
2914346	2908613
2919983	2908613
2911762	51336112
2900222	2911762
2905532	2911762
2915335	2911762
2898370	2911762
2906103	2911762
2888474	2911762
2909894	2911762
2909530	2911762
2892927	2911762
2906078	51336112
2907851	2906078
2918286	51336112
2909915	2918286
2910737	51336112
2915234	2910737
2895864	2910737
2904380	51336112
2905471	2904380
2889197	51336112
2887809	2889197
7774108	51336112
2896934	7774108
2907404	7774108
2897204	7774108
2921006	7774108
2894279	7774108
2900848	7774108
2906890	7774108
2888529	7774108
2898296	7774108
2901308	7774108
2916464	7774108
2920031	7774108
2894337	7774108
2910408	2894337
2918282	2894337
2888176	7774108
7774102	7774108
7774105	7774102
2888043	7774108
2902762	7774108
2905850	7774108
2903885	51336112
2915490	2903885
8501549	51336112
2918280	8501549
2889648	8501549
2896300	8501549
7775640	8501549
2910344	8501549
2914895	8501549
2911530	8501549
2904613	8501549
2914208	8501549
7776299	8501549
2917869	8501549
2893677	8501549
8501544	8501549
2909099	8501549
2898392	8501549
2912381	8501549
7778473	8501549
7778469	7778473
2888789	7778473
7785586	8501549
2899045	7785586
2892202	7785586
2917680	8501549
2917902	8501549
2920959	8501549
2890505	8501549
2910578	8501549
51291476	51336112
2909826	51291476
2915177	51336112
2897237	2915177
2908991	51336112
2920191	2908991
2914206	51336112
2904871	2914206
2913172	51336112
2914583	2913172
2915357	2913172
2909574	2913172
2903600	2913172
2915072	2913172
51291457	51336112
2917323	51291457
51291463	51291457
2907105	51291457
51291478	51291457
2915401	51291457
2915556	51291457
2899024	51291457
2902665	51291457
2917512	51291457
2910977	51291457
2898645	51291457
2902584	51291457
2897111	51291457
2908546	51291457
2920531	51291457
2917203	51291457
2894819	51291457
2910337	51291457
2907205	51291457
2900177	51291457
2915105	51291457
2920202	51291457
2899470	51291457
2894966	51291457
51291480	51291457
2907841	51291457
2920067	51291457
2896866	51336112
2889483	2896866
2917978	2896866
2891921	51336112
2893019	2891921
2910515	2891921
2912875	51336112
2900292	2912875
2912570	51336112
2910551	2912570
2891854	51336112
2900708	2891854
2910545	2891854
2893446	2891854
2902391	2891854
2916763	2891854
2894376	2916763
2912484	2916763
2893999	2891854
2911410	51336112
2903793	2911410
2906982	2911410
2886963	2911410
2905479	2911410
2916724	2911410
2905568	2911410
2917753	2911410
2899658	2911410
2904671	2911410
2898567	51336112
2887081	2898567
2906940	51336112
2909224	2906940
51291520	51336112
2888358	51291520
2916981	51291520
2891763	51291520
2889181	51291520
2920580	51291520
51291519	51291520
2916429	51336112
2900107	2916429
2912806	2916429
2902908	2916429
2920267	51336112
2889117	2920267
2914571	51336112
2900674	2914571
2902731	2914571
2916279	2914571
2904354	51336112
2920274	2904354
2908310	51336112
2920107	2908310
2896250	2908310
2916725	2908310
51291522	51336112
2896034	51291522
2907956	51291522
2907031	51291522
2887135	51291522
2893032	51291522
2900846	51291522
2897122	51291522
51291524	51291522
2906760	51291522
2895873	51291522
2902109	51291522
2896204	51291522
2907744	51291522
2913594	51291522
2915919	51291522
2897995	51291522
2892199	51291522
2905183	51291522
2896245	51291522
2890995	51291522
2921247	51291522
2916065	51291522
2914835	51291522
2907563	51291522
2907920	51291522
2918864	51291522
2896064	51291522
2905808	51291522
51291526	51291522
51291528	51291522
2918000	51291522
2890795	51291522
2910057	51291522
2906813	51291522
2902398	51291522
2891545	51291522
2905024	51291522
2909138	51291522
2905845	51291522
51291530	51291522
2900128	51291522
2910969	51291522
2915182	51291522
2905321	51291522
51291532	51291522
2904369	51291522
2903536	51291522
2907765	51291522
2915052	51291522
2920528	51291522
2888993	51291522
2901983	51291522
2893538	51291522
2892810	51291522
2902631	51291522
2921153	51291522
2918894	51291522
2903261	51291522
2898528	51291522
2890958	51291522
2912708	51291522
2897708	51291522
2886419	51291522
51291534	51291522
2903627	51291522
51291538	51291522
51291542	51291522
51291546	51291522
51291550	51291522
51291552	51291522
51291556	51291522
51291562	51291522
2909303	51291522
51291558	51291522
51291566	51291522
2896326	51291522
51291570	51291522
51291574	51291522
51291579	51291522
2898232	51291522
51291583	51291522
2893578	51291522
2887580	51291522
51291587	51291522
2909386	51291522
2905729	51291522
51291589	51291522
2904442	51291522
2900401	51291522
2909510	51291522
2920814	51291522
2916203	51291522
2919470	51291522
51291605	51336112
51291593	51336112
51291607	51291593
51291619	51336112
51291618	51291619
2899500	51336112
2903150	2899500
2898044	2899500
2918558	2898044
2904679	51336112
2914873	2904679
2905584	51336112
2892455	2905584
7033135	51336112
2887317	7033135
2910474	7033135
2903699	7033135
2904243	7033135
2913548	7033135
2908328	7033135
2905538	7033135
2899358	7033135
2894056	7033135
2887773	2894056
2893210	2894056
2893630	7033135
2890666	2893630
2916125	2893630
2900332	7033135
2886890	7033135
2899153	7033135
2917982	7033135
4649307	7033135
2899677	4649307
4649303	4649307
2918772	7033135
2915347	7033135
2903465	2915347
2892334	2915347
2892052	7033135
2914781	7033135
2909484	7033135
2912842	7033135
2902730	7033135
2899969	7033135
2905960	7033135
2908747	7033135
2896115	7033135
2901150	51336112
2918032	2901150
2889495	2901150
2887197	2901150
2899716	2901150
2889203	2901150
2893835	2889203
2920245	2889203
2920161	51336112
2920176	2920161
2897600	2920161
2917622	2920161
